"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Sweden","2005","Total","February","Data tabulated by year of occurrence","Final figure, complete","2006","7797",""
"Sweden","2005","Total","March","Data tabulated by year of occurrence","Final figure, complete","2006","8953",""
"Sweden","2005","Total","April","Data tabulated by year of occurrence","Final figure, complete","2006","8961",""
"Sweden","2005","Total","May","Data tabulated by year of occurrence","Final figure, complete","2006","9207",""
"Sweden","2005","Total","June","Data tabulated by year of occurrence","Final figure, complete","2006","8760",""
"Sweden","2005","Total","July","Data tabulated by year of occurrence","Final figure, complete","2006","9026",""
"Sweden","2005","Total","August","Data tabulated by year of occurrence","Final figure, complete","2006","8968",""
"Sweden","2005","Total","September","Data tabulated by year of occurrence","Final figure, complete","2006","8424",""
"Sweden","2005","Total","October","Data tabulated by year of occurrence","Final figure, complete","2006","8230",""
"Sweden","2005","Total","November","Data tabulated by year of occurrence","Final figure, complete","2006","7299",""
"Sweden","2005","Total","December","Data tabulated by year of occurrence","Final figure, complete","2006","7444",""
"Sweden","2005","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2006","0",""
"Sweden","2004","Total","Total","Data tabulated by year of occurrence","Provisional figure","2005","100928",""
"Sweden","2004","Total","January","Data tabulated by year of occurrence","Provisional figure","2004","8400",""
"Sweden","2004","Total","February","Data tabulated by year of occurrence","Provisional figure","2004","8117",""
"Sweden","2004","Total","March","Data tabulated by year of occurrence","Provisional figure","2004","8977",""
"Sweden","2004","Total","April","Data tabulated by year of occurrence","Provisional figure","2004","8912",""
"Sweden","2004","Total","May","Data tabulated by year of occurrence","Provisional figure","2004","8790",""
"Sweden","2004","Total","June","Data tabulated by year of occurrence","Provisional figure","2004","8940",""
"Sweden","2004","Total","July","Data tabulated by year of occurrence","Provisional figure","2004","9150",""
"Sweden","2004","Total","August","Data tabulated by year of occurrence","Provisional figure","2004","8773",""
"Sweden","2004","Total","September","Data tabulated by year of occurrence","Provisional figure","2004","8252",""
"Sweden","2004","Total","October","Data tabulated by year of occurrence","Provisional figure","2004","7927",""
"Sweden","2004","Total","November","Data tabulated by year of occurrence","Provisional figure","2004","7374",""
"Sweden","2004","Total","December","Data tabulated by year of occurrence","Provisional figure","2004","7316",""
"Sweden","2002","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2004","95815",""
"Sweden","2002","Total","January","Data tabulated by year of occurrence","Final figure, complete","2004","7807",""
"Sweden","2002","Total","February","Data tabulated by year of occurrence","Final figure, complete","2004","7483",""
"Sweden","2002","Total","March","Data tabulated by year of occurrence","Final figure, complete","2004","8448",""
"Sweden","2002","Total","April","Data tabulated by year of occurrence","Final figure, complete","2004","8799",""
"Sweden","2002","Total","May","Data tabulated by year of occurrence","Final figure, complete","2004","8745",""
"Sweden","2002","Total","June","Data tabulated by year of occurrence","Final figure, complete","2004","8088",""
"Sweden","2002","Total","July","Data tabulated by year of occurrence","Final figure, complete","2004","8317",""
"Sweden","2002","Total","August","Data tabulated by year of occurrence","Final figure, complete","2004","8274",""
"Sweden","2002","Total","September","Data tabulated by year of occurrence","Final figure, complete","2004","8038",""
"Sweden","2002","Total","October","Data tabulated by year of occurrence","Final figure, complete","2004","8058",""
"Sweden","2002","Total","November","Data tabulated by year of occurrence","Final figure, complete","2004","6898",""
"Sweden","2002","Total","December","Data tabulated by year of occurrence","Final figure, complete","2004","6860",""
"Sweden","2001","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2004","91466",""
"Sweden","2001","Total","January","Data tabulated by year of occurrence","Final figure, complete","2004","7677",""
"Sweden","2001","Total","February","Data tabulated by year of occurrence","Final figure, complete","2004","7288",""
"Sweden","2001","Total","March","Data tabulated by year of occurrence","Final figure, complete","2004","8237",""
"Sweden","2001","Total","April","Data tabulated by year of occurrence","Final figure, complete","2004","8217",""
"Sweden","2001","Total","May","Data tabulated by year of occurrence","Final figure, complete","2004","8437",""
"Sweden","2001","Total","June","Data tabulated by year of occurrence","Final figure, complete","2004","7765",""
"Sweden","2001","Total","July","Data tabulated by year of occurrence","Final figure, complete","2004","8103",""
"Sweden","2001","Total","August","Data tabulated by year of occurrence","Final figure, complete","2004","7928",""
"Sweden","2001","Total","September","Data tabulated by year of occurrence","Final figure, complete","2004","7526",""
"Sweden","2001","Total","October","Data tabulated by year of occurrence","Final figure, complete","2004","7427",""
"Sweden","2001","Total","November","Data tabulated by year of occurrence","Final figure, complete","2004","6497",""
"Sweden","2001","Total","December","Data tabulated by year of occurrence","Final figure, complete","2004","6364",""
"Sweden","2000","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2004","90441",""
"Sweden","2000","Total","January","Data tabulated by year of occurrence","Final figure, complete","2004","7306",""
"Sweden","2000","Total","February","Data tabulated by year of occurrence","Final figure, complete","2004","7441",""
"Sweden","2000","Total","March","Data tabulated by year of occurrence","Final figure, complete","2004","8001",""
"Sweden","2000","Total","April","Data tabulated by year of occurrence","Final figure, complete","2004","7931",""
"Sweden","2000","Total","May","Data tabulated by year of occurrence","Final figure, complete","2004","8186",""
"Sweden","2000","Total","June","Data tabulated by year of occurrence","Final figure, complete","2004","7815",""
"Sweden","2000","Total","July","Data tabulated by year of occurrence","Final figure, complete","2004","8000",""
"Sweden","2000","Total","August","Data tabulated by year of occurrence","Final figure, complete","2004","7768",""
"Sweden","2000","Total","September","Data tabulated by year of occurrence","Final figure, complete","2004","7490",""
"Sweden","2000","Total","October","Data tabulated by year of occurrence","Final figure, complete","2004","7267",""
"Sweden","2000","Total","November","Data tabulated by year of occurrence","Final figure, complete","2004","6770",""
"Sweden","2000","Total","December","Data tabulated by year of occurrence","Final figure, complete","2004","6466",""
"Sweden","1999","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2000","88173",""
"Sweden","1999","Total","January","Data tabulated by year of occurrence","Final figure, complete","2000","7187",""
"Sweden","1999","Total","February","Data tabulated by year of occurrence","Final figure, complete","2000","7080",""
"Sweden","1999","Total","March","Data tabulated by year of occurrence","Final figure, complete","2000","7981",""
